author	title	type	collection	year	_merge	category
"[{:family=>""Etter"", :given=>""D.M.""}]"	Introduction to MATLAB® for Engineers and Scientists			1995	both	Optional
"[{:family=>""Smits"", :given=>""A.J.""}]"	A Physical Introduction to Fluid Mechanics			1999	both	Optional
"[{:family=>""White"", :given=>""F.""}]"	Fluid Mechanics			2002	both	Optional
