author	title	type	collection	year	_merge	category
"[{:family=>""Pedlosky"", :given=>""Joseph""}]"	Geophysical Fluid Dynamics			1979	both	Optional
"[{:family=>""Gill"", :given=>""Adrian E.""}]"	Atmosphere-Ocean Dynamics			1982	both	Optional
