author	title	type	collection	year	_merge	category
"[{:family=>""Bedford"", :given=>""A.""}, {:family=>""Fowler"", :given=>""W.""}]"	Dynamics	book		1995	both	Optional
"[{:family=>""Palm"", :given=>""W.J.Modeling"", :suffix=>""III""}]"	Analysis	book			both	Optional
