author	title	type	collection	year	_merge	category
"[{:family=>""Pedlosky"", :given=>""Joseph""}]"	Waves in the Ocean and Atmosphere Introduction to Wave Dynamics			2003	both	Required
"[{:family=>""Gill"", :given=>""Adrian""}]"	Atmosphere-Ocean Dynamics			1982	both	Required
