author	title	type	collection	year	_merge	category
"[{:family=>""Savage"", :given=>""Leonard J.""}]"	The Foundations of Statistics			1972	both	Optional
"[{:family=>""Mas-Colell"", :given=>""Andreu""}, {:family=>""Whinston"", :given=>""Michael D.""}, {:family=>""Green"", :given=>""Jerry R.""}]"	Microeconomic Theory			1995	both	Optional
"[{:family=>""Kreps"", :given=>""David M.""}]"	Microeconomic Foundations I: Choice and Competitive Markets			2012	both	Optional
