Required	[{:family=>"Robbins", :given=>"J."}]	["Second Nature: More and More, Innovative Scientists Are Turning to the Natural World for Inspiration&hellipand Design Solutions"]	article-journal	["Smithsonian"]	["2002-07"]
Required	[{:family=>"Ball", :given=>"P."}]	["Natural Strategies for the Molecular Engineer"]	article-journal	["Nanotechnology"]	["2002"]
Required	[{:family=>"Abbott", :given=>"A."}]	["Biology’s New Dimension"]	article-journal	["Nature"]	["2003-08-21"]
Required	[{:given=>"Editorial"}]	["Goodbye, Flat Biology?"]	article-journal	["Nature"]	["2003-08-21"]
Optional	[{:family=>"Aksay", :given=>"I."}, {:family=>"Sarikaya", :given=>"M."}]	["Biomimetics: Design and Processing of Materials"]			["1993"]
Optional	[{:family=>"Stryer", :given=>"L.Biochemistry"}]				["1995"]
Optional	[{:family=>"Zubay", :given=>"G.L."}]	["Biochemistry"]			["1993"]
Optional	[{:family=>"Matthews", :given=>"C.K."}, {:family=>"Holde", :given=>"K.E.", :particle=>"Van"}]	["Biochemistry"]			["1995"]
Optional	[{:family=>"Creighton", :given=>"T.E."}]	["Proteins: Structures and Molecular Properties"]			["1993"]
Optional	[{:family=>"Pauling", :given=>"L."}]	["The Nature of the Chemical Bond and the Structure of Molecules and Crystals"]	chapter	["An Introduction to Modern Structural Chemistry"]	["1960"]
Optional	[{:family=>"Dickerson", :given=>"R."}]	["The Structure and Action of Proteins"]			["1969"]
Optional		["Protein-based Materials"]			["1997"]
Optional	[{:family=>"Ball", :given=>"P."}]	["Life’s Matrix: A Biography of Water"]			["2001"]
Optional	[{:family=>"Aggeli", :given=>"A."}, {:others=>true}]	["Self-assembling Peptide Systems in Biology, Engineering and Medicine"]			["2001"]
