author	title	type	collection	year	_merge	category
"[{:family=>""Hidrovo"", :given=>""C.H.""}, {:family=>""Hart"", :given=>""D.P.""}]"	Dual Emission Laser Induced Fluorescence Technique (DELIF) for Oil Film Thickness and Temperature Measurement	paper-conference	Proceedings of the ASME Fluids Engineering Division Summer Meeting	2000	both	Optional
"[{:family=>""Manz"", :given=>""Devon""}, {:family=>""Cheng"", :given=>""Wai""}]"	On-Line Measurements of Engine Oil Aeration by X-Ray Absorption	paper-conference	Proceedings of the ASME Internal Combustion Engine Division Spring Technical Conference		both	Optional
