Required	[{:family=>"Fung", :given=>"Y.C."}]	["Biomechanics: Mechanical Properties of Living Tissues"]			["1993"]
Required	[{:family=>"Nossal", :given=>"R."}, {:family=>"Lecar", :given=>"L."}]	["Molecular and Cell Biophysics"]			["1991"]
Required	[{:family=>"Lodish", :given=>"H."}, {:family=>"al", :particle=>"et."}]	["Molecular Cell Biology"]			["1995"]
Required	[{:family=>"Dill", :given=>"K.A."}, {:family=>"Bromberg", :given=>"S."}]	["Molecular Driving Forces"]			["2002"]
Optional	[{:family=>"Grodzinsky", :given=>"A."}, {:family=>"Kamm", :given=>"R."}, {:family=>"Mahadevan", :given=>"L."}]	["Molecular, Cell and Tissue Biomechanics"]	chapter	["Draft of textbook in preparation"]	["2003"]
Optional	[{:family=>"Daune", :given=>"Michel"}]	["Chapter 2 in Molecular Biophysics"]			["1999"]
Optional	[{:family=>"Dill", :given=>"K.A."}, {:family=>"Bromberg", :given=>"S."}]	["Chapters 6, 8 and 10 in Molecular Driving Forces"]			["2002"]
Optional	[{:family=>"Boal", :given=>"David H."}]	["Chapter 2 in Mechanics of the Cell_._"]			["2002"]
Optional	[{:family=>"Stricka", :given=>"Terence"}, {:family=>"Allemanda", :given=>"Jean-Francois"}, {:family=>"Croquettea", :given=>"Vincent"}, {:family=>"Bensimon", :given=>"David"}]	["Twisting and stretching single DNA molecules"]	article-journal	["Progress in Biophysics & Molecular Biology"]	["2002"]
Optional	[{:family=>"Coccoa", :given=>"Simona"}, {:family=>"Markob", :given=>"John F."}, {:family=>"Monasson", :given=>"Remi"}]	["Theoretical Models for Single - Molecule DNA and RNA Experiments: from Elasticity to Unzipping"]	article-journal	["C. R. Physique"]	["2002"]
Optional	[{:family=>"Liphardt", :given=>"Jan"}, {:family=>"Onoa", :given=>"Bibiana"}, {:family=>"Smith", :given=>"Steven B."}, {:family=>"Tinoco", :given=>"Ignacio", :suffix=>"Jr."}, {:family=>"Bustamante", :given=>"Carlos"}]	["Reversible Unfolding of Single RNA Molecules by Mechanical Force"]	article-journal	["Science"]	["2001-04"]
Optional	[{:family=>"Howard", :given=>"Johnathon"}]	["Chapters 5 and 10 in Mechanics of Motor Proteins and the Cytoskeleton_._"]			["2001"]
Optional	[{:family=>"D.", :given=>"Vale Ronald"}, {:family=>"Milligan", :given=>"Ronald A."}]	["The Way Things Move: Looking Under the Hood of Molecular Motor Proteins"]	article-journal	["Science"]	["2000-04"]
Optional	[{:family=>"Mahadevan", :given=>"L."}, {:family=>"Matsudaira", :given=>"P."}]	["Motility Powered by Supramolecular Springs and Ratchets"]	article-journal	["Science"]	["2000-04"]
Optional	[{:family=>"Ward", :given=>"J.P."}]	["Solid Mechanics"]			["1992"]
Optional	[{:family=>"Lodish", :given=>"H."}, {:family=>"al", :particle=>"et."}]	["Molecular Cell Biology"]			["1995"]
Optional	[{:family=>"Malvern", :given=>"Lawrence E."}]	["Chapter 6 in Introduction to the Mechanics of a Continuous Medium"]			["1969"]
Optional	[{:family=>"Ferry", :given=>"J.D."}]	["The Nature of Viscoelastic Behavior"]	chapter	["Chapter 1 in Viscoelastic Properties of Polymers"]	["1980"]
Optional	[{:family=>"Huang", :given=>"Chun-Yuh"}, {:family=>"Soltz", :given=>"Michael A."}, {:family=>"Kopacz", :given=>"Monika"}, {:family=>"C. Mow", :particle=>"Van"}, {:family=>"Ateshian", :given=>"Gerard A."}]	["Experimental Verification of the Roles of Intrinsic Matrix Viscoelasticity and Tension - Compression Nonlinearity in the Biphasic Response of Cartilage"]	article-journal	["Transactions of the ASME"]	["2003-02"]
Optional	[{:family=>"Smita", :given=>"Theo H."}, {:family=>"Huygheb", :given=>"Jacques M."}, {:family=>"Cowin", :given=>"Stephen C."}]	["Estimation of the Poroelastic Parameters of Cortical Bone"]	article-journal	["Journal of Biomechanics"]	["2002"]
Optional	[{:family=>"Kamm", :given=>"R."}]	["Derivation of the Viscous Flow Equations"]			["1999"]
Optional	[{:family=>"Sonin", :given=>"A.A."}]	["The Physical Basis of Dimensional Analysis"]			["2001"]
Optional	[{:family=>"Stamenovic", :given=>"D."}, {:family=>"Ingber", :given=>"D.E."}]	["Models of Cytoskeletal Mechanics of Adherent Cells"]	article-journal	["Biomechan Model Mechanobiol"]	["2002"]
Optional	[{:family=>"D.", :given=>"Pollard Thomas"}, {:family=>"Borisy", :given=>"Gary G."}]	["Cellular Motility Driven by Assembly and Disassembly of Actin Filaments"]	article-journal	["Cell"]	["2003-02"]
Optional	[{:family=>"Mogilner", :given=>"Alex"}, {:family=>"Ostery", :given=>"George"}]	["Force Generation by Actin Polymerization II: The Elastic Ratchet and Tethered Filaments"]	article-journal	["Biophysical Journal"]	["2003-03"]
Optional	[{:family=>"Orsello", :given=>"Chase E."}, {:family=>"Lauffenburger", :given=>"Douglas A."}, {:family=>"Hammer", :given=>"Daniel A."}]	["Molecular Properties in Cell Adhesion: A Physical and Engineering Perspective"]	article-journal	["TRENDS in Biotechnology"]	["2001-08"]
