author	title	type	collection	year	_merge	category
"[{:family=>""Hibbeler"", :given=>""R.C.""}]"	Mechanics of Materials			2004	both	Required
"[{:family=>""Crandall"", :given=>""S.H.""}, {:family=>""Dahl"", :given=>""N.C.""}, {:family=>""Lardner"", :given=>""T.J.""}]"	An Introduction to the Mechanics of Solids			1979	both	Optional
