author	title	type	collection	year	_merge	category
"[{:family=>""Mas-Colell"", :given=>""Andreu""}, {:family=>""Whinston"", :given=>""Michael Dennis""}, {:family=>""Green"", :given=>""Jerry R.""}]"	Microeconomic Theory			1995	both	Required
"[{:family=>""Kreps"", :given=>""David M.""}]"	Microeconomic Foundations I: Choice and Competitive Markets			2012	both	Required
