author	title	type	collection	year	_merge	category
"[{:family=>""Larsson"", :given=>""Lars""}, {:family=>""Eliasson"", :given=>""Rolf E.""}]"	Principles of Yacht Design			2000	both	Required
"[{:family=>""Kerwin"", :given=>""Justin E.Ocean Engineering Hydrostatics""}]"	Set of printed notes from the MIT Department of Ocean Engineering			1991-09	both	Required
