author	title	type	collection	year	_merge	category
"[{:family=>""Bucciarelli"", :given=>""Louis""}]"	Engineering Mechanics for Structures			2002	both	Required
"[{:family=>""Crandall"", :given=>""S.""}, {:family=>""Dahl"", :given=>""N.""}, {:family=>""Lardner"", :given=>""T.""}]"	An Intro. to the Mechanics of Solids			1978	both	Optional
"[{:family=>""Gere"", :given=>""James""}]"	Mechanics of Materials			2003	both	Optional
